,subject,runtype,smoothing,median_nc,mean_nc,ROI
130,05,sus,unsmoothed,0.28071078981805464,0.2783358238655544,visually_responsive_voxels
131,05,sus,unsmoothed,0.5309562540473851,0.47003989384752354,FFA
132,05,sus,unsmoothed,0.07559131145200962,0.21664712187081114,PPA
133,05,sus,unsmoothed,0.40391425730753383,0.36355212116944163,EBA
134,05,sus,unsmoothed,0.4048743268229231,0.3668688225551984,EVC
135,05,sus,sm_2_vox,0.3783099647596259,0.34969362151975014,visually_responsive_voxels
136,05,sus,sm_2_vox,0.7729631507939395,0.6840776843139008,FFA
137,05,sus,sm_2_vox,0.0,0.21456410043284188,PPA
138,05,sus,sm_2_vox,0.6155319556916885,0.5494315996412734,EBA
139,05,sus,sm_2_vox,0.5279793857775126,0.4889713474887312,EVC
140,05,er,unsmoothed,0.0,0.19208252575348833,visually_responsive_voxels
141,05,er,unsmoothed,0.42262857549314925,0.3561969621218161,FFA
142,05,er,unsmoothed,0.22169393037972612,0.2335699277093684,PPA
143,05,er,unsmoothed,0.1623372266708536,0.223915098437621,EBA
144,05,er,unsmoothed,0.14842100904095432,0.2159283583431512,EVC
145,05,er,sm_2_vox,0.21152395580459293,0.24294175812362245,visually_responsive_voxels
146,05,er,sm_2_vox,0.6696256246587753,0.5961752372264397,FFA
147,05,er,sm_2_vox,0.3770347257755086,0.27778294983230745,PPA
148,05,er,sm_2_vox,0.4388158851374882,0.3856042281758894,EBA
149,05,er,sm_2_vox,0.3216031824106192,0.29885803131918715,EVC
150,06,miniblock,unsmoothed,0.15882941582493154,0.22416349392885426,visually_responsive_voxels
151,06,miniblock,unsmoothed,0.36693901430199743,0.34061312749891737,FFA
152,06,miniblock,unsmoothed,0.0,0.1809628128607582,PPA
153,06,miniblock,unsmoothed,0.2468961203994384,0.2687363182961362,EBA
154,06,miniblock,unsmoothed,0.3041451277364894,0.2942644753440618,EVC
155,06,miniblock,sm_2_vox,0.2746767764641411,0.28180413092446993,visually_responsive_voxels
156,06,miniblock,sm_2_vox,0.6950428213101221,0.6048073412701516,FFA
157,06,miniblock,sm_2_vox,0.0,0.1511607038781705,PPA
158,06,miniblock,sm_2_vox,0.46524227024986003,0.40488116605734076,EBA
159,06,miniblock,sm_2_vox,0.44082532790328716,0.39620732169248196,EVC
160,06,sus,unsmoothed,0.2651844118495367,0.26348001769527246,visually_responsive_voxels
161,06,sus,unsmoothed,0.49389512846878203,0.42480740658326266,FFA
162,06,sus,unsmoothed,0.1883913174256191,0.22037077953355447,PPA
163,06,sus,unsmoothed,0.3947581330504187,0.35329921879865667,EBA
